platform,keyword,company,company_name,company_page_link,job,job_name,job_page_link,update_time,location
Indeed,creative programming,None,None,None,[Audio/Video Technician](https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AxulFwPvLZ0VEOvTcqs8xHr64l8ifA8Bs33EojTTAmiEObRza7GqsOst5UEktUUn7dTTP8C5rZYPXha7SHszUwCxE-NEOl9JylForRwwtR49MI7wY7uQgnS8F8NhdL-yiTGNhI0YFgb-MloAKSkYhAI1mRDNnlsEJa_pJmjgkgCZL7Md5qShHQ4zi8TRM6qIiwk5vTAc8YbxrS6zHQCUwkvMWxHYutNHd4_5ei6qCRuSLDwC1lSMqueHQfhzte5KC_KawSrMexGsjYge52Pw9qP39s62FgMWhqAeRgpkHdJImBqk9_J7KhbjSGGpGeW8G7QvOs_serGkKc3RoQUi7RmzCThTuLJHmwIoXB6m1qv14n_ljs_8uEd1inqi5DEac8BsWL-JdUz_3ksUw6Ws_X26Di7HQIVvtdmw_RENTBlVvYunRiMfLgll9tct8pEtzmIIq1WBKdMyDvkDNb2JWZPxup78DF3Q7UDoz3GkTDYJhv0a5FF4RC&p=2&fvj=1&vjs=3),Audio/Video Technician,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AxulFwPvLZ0VEOvTcqs8xHr64l8ifA8Bs33EojTTAmiEObRza7GqsOst5UEktUUn7dTTP8C5rZYPXha7SHszUwCxE-NEOl9JylForRwwtR49MI7wY7uQgnS8F8NhdL-yiTGNhI0YFgb-MloAKSkYhAI1mRDNnlsEJa_pJmjgkgCZL7Md5qShHQ4zi8TRM6qIiwk5vTAc8YbxrS6zHQCUwkvMWxHYutNHd4_5ei6qCRuSLDwC1lSMqueHQfhzte5KC_KawSrMexGsjYge52Pw9qP39s62FgMWhqAeRgpkHdJImBqk9_J7KhbjSGGpGeW8G7QvOs_serGkKc3RoQUi7RmzCThTuLJHmwIoXB6m1qv14n_ljs_8uEd1inqi5DEac8BsWL-JdUz_3ksUw6Ws_X26Di7HQIVvtdmw_RENTBlVvYunRiMfLgll9tct8pEtzmIIq1WBKdMyDvkDNb2JWZPxup78DF3Q7UDoz3GkTDYJhv0a5FF4RC&p=2&fvj=1&vjs=3,Posted2 days ago,Colorado
Indeed,creative programming,None,None,None,[Game Designer](https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ATuzukLZvOA7Cxi5gGVTPK8s05ijijAIGQnHXs5Od0XxDlEt63OJVJXohpj2PqwG6Gy8MIiiQ0NO6v0XaQpvHjkVpaI0-RxtTzrYL2iUxCc5BjzEajQOLub237Q_SpXuCsB_sYbder3gmGylDyz1S5VvJMwH8Vfob4JtZCs64cXzkMs70pJyIfXWa6HjgfeLUXkFnOtwVC9V3rMT-o0siqfdiMO4liGw4U8MRtcKouyMc1R2uK0dPcIgalWW-HqqUzEXT-Xd8sk7k4x6lrq0Hfqvs1IOOOhHKfzqmvGFUpIz2PqGjDqumerPdW8j1Od03FvdZpRyYkpnGNvh8J3z3yFOPaT85Ko78YIZ26dWriJn2bAwh6Fo2_b2IYzhsl0XMe4LEk3JRaE5qFgs-huTdzjXqAoSDM2sb-iCUWmJNaPg78IC8MHDoVgb0mw3QmLni5C3tygLEFAt2fTRwGf79KQAaRXi_0TDQ=&p=1&fvj=1&vjs=3),Game Designer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ATuzukLZvOA7Cxi5gGVTPK8s05ijijAIGQnHXs5Od0XxDlEt63OJVJXohpj2PqwG6Gy8MIiiQ0NO6v0XaQpvHjkVpaI0-RxtTzrYL2iUxCc5BjzEajQOLub237Q_SpXuCsB_sYbder3gmGylDyz1S5VvJMwH8Vfob4JtZCs64cXzkMs70pJyIfXWa6HjgfeLUXkFnOtwVC9V3rMT-o0siqfdiMO4liGw4U8MRtcKouyMc1R2uK0dPcIgalWW-HqqUzEXT-Xd8sk7k4x6lrq0Hfqvs1IOOOhHKfzqmvGFUpIz2PqGjDqumerPdW8j1Od03FvdZpRyYkpnGNvh8J3z3yFOPaT85Ko78YIZ26dWriJn2bAwh6Fo2_b2IYzhsl0XMe4LEk3JRaE5qFgs-huTdzjXqAoSDM2sb-iCUWmJNaPg78IC8MHDoVgb0mw3QmLni5C3tygLEFAt2fTRwGf79KQAaRXi_0TDQ=&p=1&fvj=1&vjs=3,EmployerActive 2 days ago,"Bellevue, WA 98005 (Belred area)•Remote"
Indeed,creative programming,None,None,None,[Content Developer](https://www.indeed.com/company/Sandbox-Apps-Inc./jobs/Content-Developer-dbb319f3a6879d21?fccid=91e08076dc44249c&vjs=3),Content Developer,https://www.indeed.com/company/Sandbox-Apps-Inc./jobs/Content-Developer-dbb319f3a6879d21?fccid=91e08076dc44249c&vjs=3,Posted1 day ago,Remote
Indeed,creative programming,[AMDA](https://www.indeed.com/cmp/American-Musical-and-Dramatic-Academy),AMDA,https://www.indeed.com/cmp/American-Musical-and-Dramatic-Academy,[Creative Programming Administrative Coordinator (Part-Time)](https://www.indeed.com/company/AMDA/jobs/Creative-Programming-Administrative-Coordinator-33c5e39fd67ea442?fccid=4b9a58dc81ebbf23&vjs=3),Creative Programming Administrative Coordinator (Part-Time),https://www.indeed.com/company/AMDA/jobs/Creative-Programming-Administrative-Coordinator-33c5e39fd67ea442?fccid=4b9a58dc81ebbf23&vjs=3,Posted11 days ago,"Los Angeles, CA 90028"
Indeed,creative programming,[AMDA](https://www.indeed.com/cmp/American-Musical-and-Dramatic-Academy),AMDA,https://www.indeed.com/cmp/American-Musical-and-Dramatic-Academy,[Creative Programming Administrative Coordinator (Part-Time)](https://www.indeed.com/company/AMDA/jobs/Creative-Programming-Administrative-Coordinator-33c5e39fd67ea442?fccid=4b9a58dc81ebbf23&vjs=3),Creative Programming Administrative Coordinator (Part-Time),https://www.indeed.com/company/AMDA/jobs/Creative-Programming-Administrative-Coordinator-33c5e39fd67ea442?fccid=4b9a58dc81ebbf23&vjs=3,Posted11 days ago,"Los Angeles, CA 90028"
Indeed,creative programming,[CBS](https://www.indeed.com/cmp/Viacomcbs),CBS,https://www.indeed.com/cmp/Viacomcbs,[Staff Writer (Remote)](https://www.indeed.com/rc/clk?jk=c8038daf0349a969&fccid=30cb52ad6dd37131&vjs=3),Staff Writer (Remote),https://www.indeed.com/rc/clk?jk=c8038daf0349a969&fccid=30cb52ad6dd37131&vjs=3,Posted13 days ago,"New York, NY 10019 (Midtown area)•Remote"
Indeed,creative programming,[CBS](https://www.indeed.com/cmp/Viacomcbs),CBS,https://www.indeed.com/cmp/Viacomcbs,[Staff Writer (Remote)](https://www.indeed.com/rc/clk?jk=c8038daf0349a969&fccid=30cb52ad6dd37131&vjs=3),Staff Writer (Remote),https://www.indeed.com/rc/clk?jk=c8038daf0349a969&fccid=30cb52ad6dd37131&vjs=3,Posted13 days ago,"New York, NY 10019 (Midtown area)•Remote"
Indeed,creative programming,"[Kunz, Leigh & Associates](https://www.indeed.com/cmp/Kunz,-Leigh-&-Associates)","Kunz, Leigh & Associates","https://www.indeed.com/cmp/Kunz,-Leigh-&-Associates",[Front End Engineer](https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CG0MOFnlYlPQ1Ern0f6lCNr2JCUFSORbPgdH34SplLN6MEXl_ueub4fo9gpKLPf3-KI3qvLtgkO27BFnkyy6IpfbsnG8FbuBLghgLn-1dyIiCa5Uut9a-WwEmY4kdmEPtz9_Z2jNkam-mFZ2wvcyLosqQmwsMpJETbSUuc2OKXFIwFfuaBXjug_4Fg2k7cV4MWThGNectA0Aqfo02hbSUbAZwnCGVP0mlIhc4uI24SfpAvnWjw-boKmi9hRtQQiBKV9D5DacykZbeI5w3t3sF513Sqw8i6jCXLH7-bHe0zHnDvQ89osGGX8IegLzTMqPITsGsHNvDBZkYaPmUNFy-5LBdaNUpKKXmb611CtEQbQdPueRlxbZkyuXqQfppdlPqZfloG9OgJ9iPLD-de0NIJcyOMTIQsWwp1uJTdPvi8fvysGQpyftASH9PclnxjUSAzExGMnyhP7NoGSKHqKGuqmFviuBFeXLfVy3P25aMP7Q==&p=0&fvj=1&vjs=3),Front End Engineer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CG0MOFnlYlPQ1Ern0f6lCNr2JCUFSORbPgdH34SplLN6MEXl_ueub4fo9gpKLPf3-KI3qvLtgkO27BFnkyy6IpfbsnG8FbuBLghgLn-1dyIiCa5Uut9a-WwEmY4kdmEPtz9_Z2jNkam-mFZ2wvcyLosqQmwsMpJETbSUuc2OKXFIwFfuaBXjug_4Fg2k7cV4MWThGNectA0Aqfo02hbSUbAZwnCGVP0mlIhc4uI24SfpAvnWjw-boKmi9hRtQQiBKV9D5DacykZbeI5w3t3sF513Sqw8i6jCXLH7-bHe0zHnDvQ89osGGX8IegLzTMqPITsGsHNvDBZkYaPmUNFy-5LBdaNUpKKXmb611CtEQbQdPueRlxbZkyuXqQfppdlPqZfloG9OgJ9iPLD-de0NIJcyOMTIQsWwp1uJTdPvi8fvysGQpyftASH9PclnxjUSAzExGMnyhP7NoGSKHqKGuqmFviuBFeXLfVy3P25aMP7Q==&p=0&fvj=1&vjs=3,EmployerActive 2 days ago,Remote
Indeed,creative programming,[New York Jets](https://www.indeed.com/cmp/New-York-Jets),New York Jets,https://www.indeed.com/cmp/New-York-Jets,"[Associate Producer, Feature Programming](https://www.indeed.com/rc/clk?jk=c2184abc6e5db96d&fccid=12977fdd42742d39&vjs=3)","Associate Producer, Feature Programming",https://www.indeed.com/rc/clk?jk=c2184abc6e5db96d&fccid=12977fdd42742d39&vjs=3,Posted7 days ago,"Florham Park, NJ 07932"
Indeed,creative programming,[New York Jets](https://www.indeed.com/cmp/New-York-Jets),New York Jets,https://www.indeed.com/cmp/New-York-Jets,"[Associate Producer, Feature Programming](https://www.indeed.com/rc/clk?jk=c2184abc6e5db96d&fccid=12977fdd42742d39&vjs=3)","Associate Producer, Feature Programming",https://www.indeed.com/rc/clk?jk=c2184abc6e5db96d&fccid=12977fdd42742d39&vjs=3,Posted7 days ago,"Florham Park, NJ 07932"
