platform,keyword,company,company_name,company_page_link,job,job_name,job_page_link,update_time,location
SimplyHired,digital developer,Fidelity Investments,Fidelity Investments,None,[Digital Content Developer](https://www.simplyhired.com/job/lAjNZM-MbUu13Oizj85p6cnl1M_tnMKoJ8sgfJlJXOiSEnpA0rDSZw?q=digital+developer),Digital Content Developer,https://www.simplyhired.com/job/lAjNZM-MbUu13Oizj85p6cnl1M_tnMKoJ8sgfJlJXOiSEnpA0rDSZw?q=digital+developer,13d,"Albuquerque, NM"
SimplyHired,digital developer,Gateway Sourcing,Gateway Sourcing,None,[Oracle EBS Developer](https://www.simplyhired.com/job/sJNDbbXNPeExl1jjdTss4fT0BKydk5wHUFU0yegDLDdOBu0Q7ltEHQ?q=digital+developer),Oracle EBS Developer,https://www.simplyhired.com/job/sJNDbbXNPeExl1jjdTss4fT0BKydk5wHUFU0yegDLDdOBu0Q7ltEHQ?q=digital+developer,Recently,"Dallas-Fort Worth, TX"
SimplyHired,digital developer,"LIFESEASONS, INC.","LIFESEASONS, INC.",None,[Wordpress & Frontend Developer- Remote Work](https://www.simplyhired.com/job/2D3_q5gstHL0w1HG__hwxU2r3wl9_Xi_QG_ogbuhFc-JRmXMmPd3zQ?q=digital+developer),Wordpress & Frontend Developer- Remote Work,https://www.simplyhired.com/job/2D3_q5gstHL0w1HG__hwxU2r3wl9_Xi_QG_ogbuhFc-JRmXMmPd3zQ?q=digital+developer,5d,"Springville, UT +5 locations"
SimplyHired,digital developer,New Apprenticeship,New Apprenticeship,None,[IT Developer + Apprentice](https://www.simplyhired.com/job/F92ACIDDeRRpLA9cR5OXtH4aQMnaypYKynE3-aZ61nmDLs3vnG5IJw?q=digital+developer),IT Developer + Apprentice,https://www.simplyhired.com/job/F92ACIDDeRRpLA9cR5OXtH4aQMnaypYKynE3-aZ61nmDLs3vnG5IJw?q=digital+developer,Recently,"Raleigh, NC +4 locations"
SimplyHired,digital developer,OneBrow,OneBrow,None,[Language Instructor](https://www.simplyhired.com/job/4nd2RymI7mV3Rb_1XKmaIz6cAvWJ3p6UfWVFvlTi2x6z1C_bg1OK8Q?q=digital+developer),Language Instructor,https://www.simplyhired.com/job/4nd2RymI7mV3Rb_1XKmaIz6cAvWJ3p6UfWVFvlTi2x6z1C_bg1OK8Q?q=digital+developer,7d,Remote
SimplyHired,digital developer,Orases,Orases,None,[Senior Full Stack LAMP Developer](https://www.simplyhired.com/job/qan430Sty-NtyfcCUCHadQKqOlaJk5XxXjLvKZo-BrEARv0TxUqWUA?q=digital+developer),Senior Full Stack LAMP Developer,https://www.simplyhired.com/job/qan430Sty-NtyfcCUCHadQKqOlaJk5XxXjLvKZo-BrEARv0TxUqWUA?q=digital+developer,Recently,"Frederick, MD"
SimplyHired,digital developer,Pearson,Pearson,None,[Digital Math Content Developer](https://www.simplyhired.com/job/nFgi0CuhG2qEnEWe5iO1nv_2u01mPrev3P9VoA3bQC_q5QucmFARgQ?q=digital+developer),Digital Math Content Developer,https://www.simplyhired.com/job/nFgi0CuhG2qEnEWe5iO1nv_2u01mPrev3P9VoA3bQC_q5QucmFARgQ?q=digital+developer,Recently,"Concord, NH +51 locations"
SimplyHired,digital developer,Pinkston,Pinkston,None,[Director of Web Development](https://www.simplyhired.com/job/yIvD8V_wi-npW5J1OIGXTTmTZDPS-r3I-Fw2LvmoK1tKJGIIMNWe2Q?q=digital+developer),Director of Web Development,https://www.simplyhired.com/job/yIvD8V_wi-npW5J1OIGXTTmTZDPS-r3I-Fw2LvmoK1tKJGIIMNWe2Q?q=digital+developer,Recently,"Falls Church, VA"
SimplyHired,digital developer,"Sportsmans Deals, LLC","Sportsmans Deals, LLC",None,[Senior Computer Programmer](https://www.simplyhired.com/job/RrWvbBIXPEdHBKHKRSoJtEnoPzJhZr_10RFbIjN0i6C2ZE6hdvAaGw?q=digital+developer),Senior Computer Programmer,https://www.simplyhired.com/job/RrWvbBIXPEdHBKHKRSoJtEnoPzJhZr_10RFbIjN0i6C2ZE6hdvAaGw?q=digital+developer,Recently,"Mechanicsburg, PA"
SimplyHired,digital developer,"Terrace Consulting, Inc.","Terrace Consulting, Inc.",None,[NetSuite ERP - Applications Developer & Consultants](https://www.simplyhired.com/job/HEXSVLgx1g-Hlj_TY98KfF5ThJo8eoniEM4aOQlDWFlE3ijuysazNA?q=digital+developer),NetSuite ERP - Applications Developer & Consultants,https://www.simplyhired.com/job/HEXSVLgx1g-Hlj_TY98KfF5ThJo8eoniEM4aOQlDWFlE3ijuysazNA?q=digital+developer,Recently,"San Francisco, CA"
SimplyHired,digital developer,United Airlines Inc.,United Airlines Inc.,None,[Senior PeopleSoft Developer](https://www.simplyhired.com/job/ZqTvx_RFk4bB2bIsdL8GM0Zljlc1OnmYUqWey4HYD0s4T304Dve2bg?q=digital+developer),Senior PeopleSoft Developer,https://www.simplyhired.com/job/ZqTvx_RFk4bB2bIsdL8GM0Zljlc1OnmYUqWey4HYD0s4T304Dve2bg?q=digital+developer,Recently,"Chicago, IL"
SimplyHired,generative artist,Adobe,Adobe,None,[Research Scientist -Generative Imaging / Digital Human Research Scientist](https://www.simplyhired.com/job/K9dVYd4hVR4R_aIzORf_Fv24zmpe0OjAmOEdIxIOT9VP3iOf8G2nTA?q=generative+artist),Research Scientist -Generative Imaging / Digital Human Research Scientist,https://www.simplyhired.com/job/K9dVYd4hVR4R_aIzORf_Fv24zmpe0OjAmOEdIxIOT9VP3iOf8G2nTA?q=generative+artist,Recently,"San Jose, CA"
SimplyHired,generative artist,Google,Google,None,"[Software Engineer lll, User Experience Design, AI, Magenta](https://www.simplyhired.com/job/Fp0QArut86rqM_XA7alsyJOpQ9qPCP3CN-ZIg02T7YIun9-AkMsWZg?q=generative+artist)","Software Engineer lll, User Experience Design, AI, Magenta",https://www.simplyhired.com/job/Fp0QArut86rqM_XA7alsyJOpQ9qPCP3CN-ZIg02T7YIun9-AkMsWZg?q=generative+artist,Recently,"San Francisco, CA"
