platform,keyword,company,company_name,company_page_link,job,job_name,job_page_link,update_time,location
SimplyHired,generative designer,Fictiv,Fictiv,None,[Product Designer (Remote Positions Available)](https://www.simplyhired.com/job/WIVNTC-QZ9KFZFmLjzOEPwRL8GIsopNqvlFub_nf8kmrZenPpKsAxg?q=generative+designer),Product Designer (Remote Positions Available),https://www.simplyhired.com/job/WIVNTC-QZ9KFZFmLjzOEPwRL8GIsopNqvlFub_nf8kmrZenPpKsAxg?q=generative+designer,10d,"Portland, OR"
SimplyHired,generative designer,Heady,Heady,None,[User Researcher - Freelance](https://www.simplyhired.com/job/NTp3OdakYb7pAYOGCvzX1F1aqprMiEEgoGBrniHHLHEiagrrYSBv8Q?q=generative+designer),User Researcher - Freelance,https://www.simplyhired.com/job/NTp3OdakYb7pAYOGCvzX1F1aqprMiEEgoGBrniHHLHEiagrrYSBv8Q?q=generative+designer,Recently,Remote
SimplyHired,generative designer,Indeed,Indeed,None,"[Senior UX Designer, Equity by Indeed](https://www.simplyhired.com/job/yExldbowdgDW5j7SslTqZgbnnGqtG-pCLiLwcsKoADxyt5uwRXaMIQ?q=generative+designer)","Senior UX Designer, Equity by Indeed",https://www.simplyhired.com/job/yExldbowdgDW5j7SslTqZgbnnGqtG-pCLiLwcsKoADxyt5uwRXaMIQ?q=generative+designer,10d,United States
SimplyHired,generative designer,Indeed,Indeed,None,"[UX Researcher, Data Platforms](https://www.simplyhired.com/job/KywEeVU_BxEz86frnqhpPwREZI36hgoo_ZJvZ9x4MjAmj534RAdkyg?q=generative+designer)","UX Researcher, Data Platforms",https://www.simplyhired.com/job/KywEeVU_BxEz86frnqhpPwREZI36hgoo_ZJvZ9x4MjAmj534RAdkyg?q=generative+designer,10d,United States
SimplyHired,generative designer,Indeed,Indeed,None,"[UX Researcher, Data Platforms](https://www.simplyhired.com/job/KywEeVU_BxEz86frnqhpPwREZI36hgoo_ZJvZ9x4MjAmj534RAdkyg?q=generative+designer)","UX Researcher, Data Platforms",https://www.simplyhired.com/job/KywEeVU_BxEz86frnqhpPwREZI36hgoo_ZJvZ9x4MjAmj534RAdkyg?q=generative+designer,10d,United States +1 location
SimplyHired,generative designer,Indeed,Indeed,None,"[Senior UX Designer, Equity by Indeed](https://www.simplyhired.com/job/yExldbowdgDW5j7SslTqZgbnnGqtG-pCLiLwcsKoADxyt5uwRXaMIQ?q=generative+designer)","Senior UX Designer, Equity by Indeed",https://www.simplyhired.com/job/yExldbowdgDW5j7SslTqZgbnnGqtG-pCLiLwcsKoADxyt5uwRXaMIQ?q=generative+designer,10d,United States +1 location
SimplyHired,generative designer,Indeed,Indeed,None,"[Manager, UX Design](https://www.simplyhired.com/job/to3spEYsdj0YX6-0lvslE3sR84JlByylOIX8nU0h93KyJNxPY22Zag?q=generative+designer)","Manager, UX Design",https://www.simplyhired.com/job/to3spEYsdj0YX6-0lvslE3sR84JlByylOIX8nU0h93KyJNxPY22Zag?q=generative+designer,6d,United States
SimplyHired,generative designer,Invisible Technologies,Invisible Technologies,None,[Marketing Designer - Remote](https://www.simplyhired.com/job/1tPXjL1Vb10h3M7knZ6sf76iOmhVHdjti4d8SYxOVQ-se609DiFLZw?q=generative+designer),Marketing Designer - Remote,https://www.simplyhired.com/job/1tPXjL1Vb10h3M7knZ6sf76iOmhVHdjti4d8SYxOVQ-se609DiFLZw?q=generative+designer,Recently,"San Francisco, CA"
SimplyHired,generative designer,Keller Williams Realty,Keller Williams Realty,None,[Senior Product Designer](https://www.simplyhired.com/job/j0nyWMRNxtcQstMHVo3bfqDjeJws-b_GqlnSDyYB7lIYlZcptTnnBQ?q=generative+designer),Senior Product Designer,https://www.simplyhired.com/job/j0nyWMRNxtcQstMHVo3bfqDjeJws-b_GqlnSDyYB7lIYlZcptTnnBQ?q=generative+designer,Recently,Remote
SimplyHired,generative designer,Microsoft,Microsoft,None,"[Senior Researcher, Generative (Remote)](https://www.simplyhired.com/job/N8_2Y_TBz7r2NNi-cIfpYA8YCN05ji2g7apMfApI9Lyp0i8O8aJ_iQ?q=generative+designer)","Senior Researcher, Generative (Remote)",https://www.simplyhired.com/job/N8_2Y_TBz7r2NNi-cIfpYA8YCN05ji2g7apMfApI9Lyp0i8O8aJ_iQ?q=generative+designer,10d,"Atlanta, GA"
